movie_id,customer_id,rating
6,2542463,1
6,984085,4
6,2173328,3
6,2164523,3
6,1621350,3
6,2041239,3
6,910244,4
6,329958,1
6,1300733,2
6,872126,3
6,1848148,5
6,2453949,3
6,2107976,3
6,896532,4
6,152955,4
6,1642196,3
6,1474405,1
6,4456,1
6,2290290,3
6,919028,4
6,209297,3
6,1465414,4
6,1604903,4
6,552997,3
6,2237597,3
6,2256611,3
6,578699,2
6,1186572,1
6,2289721,2
6,1649046,5
6,218719,3
6,873713,1
6,2332315,3
6,1781536,5
6,538373,1
6,1963576,5
6,75010,3
6,1861592,2
6,1474385,3
6,649804,3
6,1772573,3
6,507140,3
6,1653016,2
6,402321,5
6,942709,4
6,52856,1
6,2357769,1
6,767518,1
6,1301819,3
6,1514635,4
6,1517519,5
6,1858316,2
6,515351,3
6,2331622,4
6,195378,3
6,853289,5
6,2212303,4
6,851078,3
6,1980190,4
6,584893,5
6,622482,1
6,2522005,5
6,738784,1
6,626050,2
6,1295665,1
6,1998180,4
6,2044807,2
6,2159887,1
6,1935793,1
6,1373923,4
6,15288,5
6,2054870,5
6,532439,5
6,1761853,5
6,923268,4
6,1634710,3
6,2078245,5
6,1373441,3
6,442075,4
6,1679748,2
6,1203959,2
6,855878,2
6,738804,4
6,334429,4
6,1063873,4
6,1323128,1
6,1245472,3
6,837693,4
6,854949,3
6,2291306,5
6,2001318,4
6,2363106,5
6,1445347,2
6,1051058,4
6,1574111,1
6,1097851,4
6,1968102,4
6,2019794,5
6,1875222,4
6,2356911,4
6,2305082,5
6,1269848,3
6,1072966,2
6,2630849,3
6,1156852,3
6,407877,1
6,2075693,4
6,2184426,3
6,2503620,4
6,2452707,3
6,1890945,4
6,159266,2
6,1364146,5
6,1678397,1
6,711144,4
6,830348,2
6,1556831,1
6,1170893,4
6,1084037,4
6,2538325,4
6,744546,5
6,811388,4
6,597463,4
6,1193910,2
6,793852,2
6,1312075,3
6,1197388,2
6,332466,2
6,2222062,1
6,1013156,1
6,268872,3
6,1093720,3
6,212870,4
6,539019,5
6,2395582,3
6,1243047,4
6,320856,3
6,887361,3
6,91245,3
6,1039760,3
6,306658,5
6,1737152,2
6,2050201,2
6,894055,5
6,433652,3
6,1084964,3
6,1777731,3
6,1566234,4
6,1591646,5
6,280323,4
6,2426371,1
6,1996795,4
6,1778317,4
6,1160401,1
6,924710,1
6,431326,2
6,2574484,4
6,668126,5
6,1854601,4
6,2249636,1
6,1216131,3
6,2039559,5
6,1182617,5
6,1648342,2
6,1158756,5
6,416435,2
6,966773,2
6,344902,3
6,649855,4
6,1417763,1
6,866611,4
6,2368266,4
6,2565354,2
6,719598,5
6,1634480,3
6,1466361,4
6,2312192,1
6,1222027,1
6,894205,2
6,1721758,4
6,914457,4
6,591072,4
6,1116290,3
6,1462512,4
6,2374829,1
6,2553915,1
6,782640,1
6,199369,2
6,1262458,3
6,621342,3
6,1778599,2
6,1112127,3
6,1960119,4
6,1067082,3
6,1059372,3
6,224092,2
6,8212,4
6,697867,4
6,1434786,3
6,318972,3
6,1291710,4
6,1390778,1
6,410174,2
6,305344,1
6,2209655,3
6,1073365,2
6,1804758,3
6,2360906,3
6,2032437,3
6,1600311,1
6,418561,2
6,1484863,1
6,513119,3
6,1084284,3
6,844028,1
6,635056,1
6,1436857,1
6,1159683,4
6,1041983,1
6,1927930,4
6,92407,4
6,973870,4
6,520371,3
6,1784106,3
6,57278,3
6,1444406,4
6,26762,3
6,433593,4
6,1694315,3
6,244931,5
6,740905,5
6,189162,4
6,2230226,5
6,2101837,4
6,336431,1
6,2491110,3
6,386963,3
6,420297,4
6,234838,4
6,1431130,3
6,1637846,4
6,149576,2
6,992028,2
6,1125572,3
6,2356503,4
6,26101,5
6,1859908,5
6,1845249,4
6,402698,3
6,141046,4
6,847774,4
6,2204746,3
6,2106808,3
6,440905,4
6,1282847,3
6,1697451,4
6,2430267,4
6,2615152,3
6,1191442,2
6,1612920,2
6,2057375,4
6,1869907,2
6,2085051,5
6,463136,4
6,1185473,4
6,2352700,4
6,1517355,2
6,233642,5
6,154582,2
6,2393335,1
6,1063699,5
6,2397078,4
6,1209157,4
6,2577424,1
6,2555106,4
6,284410,1
6,651685,3
6,1667753,4
6,22015,4
6,550170,3
6,422658,1
6,1564200,4
6,1925283,3
6,1840456,5
6,1875510,4
6,205950,4
6,2045923,4
6,3798,4
6,781860,4
6,2557152,3
6,2299868,2
6,534018,4
6,1336925,5
6,1287003,4
6,94660,5
6,2050755,3
6,1950207,2
6,766629,2
6,1389855,2
6,763240,3
6,564660,4
6,1916558,4
6,335931,3
6,1908103,1
6,1537868,5
6,1929215,1
6,2193315,5
6,2469278,4
6,2498382,3
6,187007,3
6,187648,4
6,2340601,3
6,1279181,2
6,1892690,5
6,1551139,3
6,1588607,3
6,779332,4
6,2201591,5
6,1767361,4
6,1731133,2
6,648760,5
6,551208,4
6,1242697,3
6,1029137,4
6,1561960,1
6,2548434,3
6,1160371,2
6,2595820,2
6,2482394,2
6,1972929,4
6,845356,3
6,613979,5
6,423522,4
6,2625702,5
6,2280423,3
6,400880,3
6,688747,1
6,1354129,1
6,2192935,4
6,532381,1
6,1871118,3
6,863081,3
6,207757,1
6,1982334,1
6,2493630,5
6,346760,5
6,328654,3
6,1722590,3
6,2117739,3
6,953329,4
6,2473439,3
6,461894,1
6,1718685,1
6,646981,4
6,1736630,3
6,1523172,2
6,1985558,2
6,2628201,1
6,1617225,5
6,320382,4
6,1234567,3
6,1516350,4
6,472927,2
6,624388,5
6,1444573,3
6,1261789,3
6,139902,4
6,2061394,3
6,1628747,2
6,1857159,4
6,1495747,3
6,838343,3
6,1852774,1
6,1004395,3
6,2146579,3
6,863184,3
6,46086,3
6,2608958,4
6,411618,5
6,2118461,4
6,1688337,1
6,200321,3
6,1773648,3
6,618726,3
6,2634414,3
6,690939,3
6,2563731,3
6,1813851,5
6,1469098,1
6,168523,3
6,387418,2
6,881109,4
6,1342591,4
6,1923886,4
6,2293722,3
6,1456447,2
6,406375,3
6,408180,4
6,2448261,2
6,2296189,5
6,1176643,3
6,2238311,3
6,834222,5
6,397212,3
6,704063,3
6,1648657,4
6,935459,2
6,2375550,1
6,333358,3
6,2594516,2
6,468219,1
6,1773785,5
6,1089664,1
6,855820,4
6,361835,2
6,379184,5
6,2216532,1
6,1130233,4
6,1932594,2
6,2517667,1
6,1689328,1
6,1975414,1
6,794999,5
6,1268968,2
6,2613445,3
6,1333911,4
6,823372,4
6,2065759,5
6,1999417,4
6,309038,5
6,587259,4
6,2234943,4
6,1252289,4
6,2326926,1
6,168828,5
6,1663694,5
6,394698,3
6,1663888,3
6,322293,4
6,1323150,4
6,2374978,3
6,1353315,3
6,1790163,1
6,987337,4
6,2295734,4
6,534777,1
6,1036692,4
6,1461435,1
6,878789,4
6,1797692,5
6,575714,3
6,2352259,4
6,253434,3
6,621908,3
6,1286243,1
6,1701805,3
6,1084635,5
6,680162,4
6,2318242,1
6,1349922,1
6,2489039,3
6,123354,2
6,29948,3
6,1946215,3
6,2548453,5
6,976454,3
6,1163386,5
6,2342507,4
6,900274,5
6,59663,3
6,137362,5
6,1582762,2
6,2583339,4
6,230671,1
6,524792,5
6,1420020,3
6,2098301,5
6,2482336,4
6,2520741,4
6,2124138,2
6,1631730,3
6,1500175,4
6,516686,4
6,922971,3
6,2185057,1
6,2415989,4
6,1137602,5
6,712209,1
6,17890,3
6,559021,4
6,1930717,4
6,2331222,2
6,2444873,1
6,1821068,3
6,2012881,4
6,2261467,3
6,306468,2
6,1948750,1
6,1692639,5
6,1488392,4
6,1494674,5
6,1217133,4
6,1348653,1
6,2501228,2
6,40136,3
6,465903,5
6,7798,3
6,2539837,4
6,1482363,5
6,1852040,1
6,785573,3
6,578632,4
6,2513045,5
6,114332,5
6,2327192,3
6,2358238,5
6,920896,5
6,440398,3
6,775895,3
6,78768,2
6,1151161,3
6,1140524,1
6,926783,5
6,778849,3
6,2575417,2
6,1617280,5
6,1600674,4
6,2408780,5
6,272371,4
6,355532,4
6,436590,1
6,952147,4
6,1467529,1
6,1829564,4
6,2016093,3
6,772989,2
6,1261787,1
6,906675,4
6,1648411,1
6,1360936,3
6,1434336,1
6,1396332,5
6,349743,4
6,185372,2
6,1848593,1
6,1548339,5
6,1979465,3
6,1524653,2
6,518236,1
6,1069489,3
6,2220847,2
6,1941973,4
6,2010226,1
6,593168,4
6,1806884,5
6,2562830,2
6,2484474,2
6,1827694,5
6,1739532,5
6,2169449,5
6,348521,4
6,611620,2
6,1494367,3
6,2498356,4
6,1193595,1
6,627875,1
6,1882941,3
6,2634967,2
6,141045,3
6,1400108,3
6,1567745,4
6,2630759,4
6,682051,3
6,1550207,2
6,1029867,5
6,1189445,1
6,2398437,3
6,1635449,1
6,1644788,1
6,1441086,3
7,951709,2
7,585247,1
7,2625420,2
7,2322468,3
7,2056324,2
7,1969230,4
7,90021,2
7,2082629,4
7,1876156,1
7,1359575,2
7,1146420,1
7,2439493,1
7,1387662,1
7,2419914,3
7,2496985,3
7,1691161,1
7,1596531,3
7,1876520,1
7,697116,3
7,1550847,4
7,767958,3
7,1854399,1
7,420528,1
7,1596032,1
7,1664010,3
7,2327480,1
7,1476270,2
7,1698085,1
7,687348,2
7,507140,2
7,1901461,1
7,1283426,5
7,519295,2
7,1254945,4
7,420332,2
7,491531,5
7,2119505,2
7,1587132,3
7,2503230,2
7,1737549,2
7,1738189,2
7,870526,3
7,798296,1
7,1029108,1
7,2610950,3
7,2089379,2
7,305344,2
7,2628462,1
7,124042,2
7,1710658,3
7,447759,5
7,2105602,1
7,824459,3
7,2147585,3
7,1467316,1
7,1623047,2
7,1346326,3
7,919153,1
7,2464491,3
7,1155825,1
7,1769444,2
7,752642,1
7,529849,3
7,1234579,4
7,2223396,1
7,2512779,2
7,120879,4
7,2049766,3
7,1806515,1
7,2118461,3
7,1296497,1
7,2050772,2
7,1782958,1
7,387418,1
7,1114324,3
7,1602955,2
7,1932594,1
7,1061195,3
7,1461435,1
7,1342551,2
7,115682,2
7,1639792,1
7,314018,1
7,1892469,3
7,1525560,2
7,1044649,2
7,1217133,1
7,2162637,2
7,1712385,2
7,1666693,1
7,1494385,4
7,2297901,2
7,632057,2
8,824097,2
8,2630686,5
8,644003,3
8,785314,1
8,243963,3
8,229220,4
8,1447783,4
8,2580478,4
8,2599087,3
8,2352464,5
8,1912665,1
8,588844,5
8,816064,5
8,1744889,1
8,1216014,1
8,1729814,5
8,2289614,3
8,1777904,4
8,1479492,1
8,2460625,3
8,2043316,5
8,2330282,4
8,2098867,4
8,1395430,2
8,1754013,3
8,56069,5
8,1913324,2
8,1419837,5
8,1571931,3
8,1505897,5
8,147748,5
8,1214457,1
8,110112,3
8,2153146,4
8,1395557,5
8,1833399,3
8,1492345,5
8,581894,3
8,66358,3
8,512852,3
8,1191521,4
8,439011,4
8,963134,5
8,1295693,5
8,1456155,3
8,2452344,3
8,2119856,1
8,946408,4
8,1205593,4
8,176006,1
8,1858847,3
8,1488844,4
8,1947516,1
8,413350,1
8,1320901,4
8,1618902,4
8,1510648,5
8,2028934,5
8,1164467,4
8,1886885,3
8,2243604,2
8,2276586,3
8,802657,5
8,2312677,3
8,57661,5
8,1040705,1
8,1829027,5
8,44317,4
8,1447354,1
8,306466,4
8,2318846,3
8,140292,4
8,1331154,4
8,1818178,3
8,1451361,1
8,845159,4
8,1499761,4
8,991725,4
8,1987434,4
8,760917,3
8,2638940,4
8,1457155,1
8,1765381,4
8,573364,1
8,868399,3
8,2297996,1
8,1935656,3
8,2175886,3
8,851740,4
8,1694958,2
8,2064195,4
8,321693,3
8,2381563,5
8,1826243,4
8,602860,1
8,1037506,2
8,433803,3
8,2002619,1
8,1611746,4
8,2195936,3
8,1148143,2
8,2067779,1
8,235838,4
8,1513375,2
8,817251,4
8,643582,4
8,1581016,2
8,1381402,4
8,2464686,4
8,681286,1
8,1174811,5
8,2041953,1
8,724373,5
8,578019,4
8,2091010,1
8,2053796,3
8,807586,5
8,1918101,4
8,1496380,3
8,2551418,5
8,1684516,3
8,1789551,2
8,2630970,4
8,587939,4
8,754781,4
8,567025,4
8,1048550,2
8,1623132,4
8,610615,2
8,1567095,3
8,1329724,4
8,1666394,5
8,275988,2
8,695557,2
8,1790332,4
8,1540303,4
8,2568270,4
8,830963,1
8,106834,5
8,622194,4
8,2359216,2
8,1087678,4
8,755443,4
8,1981793,4
8,660551,3
8,966375,4
8,1047043,4
8,1594718,4
8,1634563,1
8,1260699,5
8,1650931,5
8,116582,1
8,2015101,4
8,1075596,3
8,1646405,5
8,458209,3
8,2060891,3
8,174868,2
8,2157566,4
8,1995318,2
8,757755,1
8,327122,4
8,115485,4
8,2465429,5
8,135348,2
8,944189,4
8,1678346,5
8,29762,2
8,823519,1
8,1788036,4
8,1041552,3
8,204419,4
8,2459251,4
8,1148713,3
8,618759,2
8,2422360,4
8,2327803,4
8,1837521,3
8,892157,5
8,11169,2
8,917330,2
8,655195,3
8,482391,3
8,1337905,3
8,2229742,3
8,1850750,5
8,440723,2
8,1337982,1
8,1548340,3
8,278596,5
8,1244213,5
8,473351,2
8,1826612,2
8,1574266,1
8,2105990,4
8,2182301,4
8,467816,1
8,2311816,1
8,1714263,4
8,2198187,4
8,1515871,1
8,1998117,1
8,279376,3
8,193052,4
8,562650,4
8,1946590,3
8,887469,5
8,1892380,4
8,2095755,3
8,1953178,3
8,1289965,3
8,1695795,3
8,1197267,1
8,764750,3
8,1395432,2
8,1649154,5
8,44772,2
8,96262,2
8,2044720,1
8,2636538,2
8,1339724,3
8,2025380,5
8,488672,4
8,1482997,2
8,2161899,3
8,343920,5
8,46036,2
8,838601,2
8,432951,1
8,885929,2
8,1628545,1
8,864638,5
8,2606529,1
8,1668766,1
8,591273,5
8,605619,2
8,180200,4
8,1730968,2
8,603277,1
8,1551236,4
8,1610822,4
8,1206712,4
8,2551764,3
8,1742575,5
8,22178,5
8,1730185,3
8,369822,1
8,1368356,5
8,2530578,3
8,229572,5
8,1991127,3
8,1278950,5
8,2116703,5
8,853591,4
8,1372148,5
8,2456589,1
8,2312045,3
8,538776,1
8,1951144,2
8,1977925,4
8,237509,3
8,1955896,2
8,104913,5
8,2149668,3
8,1331469,4
8,301577,3
8,625428,4
8,622584,5
8,2182853,3
8,1656734,1
8,304116,4
8,2301336,5
8,424286,4
8,2162424,4
8,2637831,4
8,21368,5
8,2294369,4
8,2452166,3
8,1620735,2
8,1863499,5
8,2573778,4
8,2434172,4
8,1959320,2
8,2113360,4
8,191832,4
8,2450423,3
8,660995,3
8,196171,1
8,575830,5
8,1896596,3
8,1363841,4
8,1911030,5
8,2520694,4
8,1492164,3
8,2239227,4
8,2350339,2
8,1904206,4
8,427828,5
8,1794123,3
8,1872326,5
8,2590457,2
8,1682908,5
8,1602580,5
8,2622152,5
8,1551947,5
8,976527,1
8,361407,3
8,1844586,3
8,1073858,3
8,1631724,2
8,227469,1
8,1854947,2
8,2030564,2
8,1903518,2
8,411537,2
8,2152580,5
8,853020,2
8,591223,1
8,2430016,4
8,2081354,3
8,2307366,4
8,1090855,5
8,2061871,2
8,415327,3
8,1883966,4
8,1498941,4
8,1738234,3
8,2474387,2
8,1229063,2
8,2434769,2
8,1364279,1
8,2592869,1
8,1582497,2
8,2373029,3
8,581766,3
8,2582160,4
8,2004175,3
8,680543,3
8,217850,2
8,452192,2
8,296660,2
8,1486972,5
8,2002276,1
8,1376349,4
8,1441135,3
8,2459804,5
8,2439795,2
8,306781,5
8,756049,3
8,228190,4
8,2568401,2
8,1585301,3
8,1850973,5
8,2200375,4
8,326151,5
8,1186492,4
8,928711,3
8,1578460,4
8,989228,2
8,2604070,4
8,382019,3
8,1265877,4
8,2023755,2
8,61863,4
8,223028,5
8,2273993,2
8,2628763,3
8,21983,2
8,2166933,4
8,1512971,4
8,2422907,5
8,1245504,2
8,958382,3
8,489370,1
8,941660,4
8,2428959,4
8,1815063,5
8,2135666,2
8,269853,5
8,1767188,4
8,2446445,4
8,2556175,2
8,2104680,4
8,2570542,5
8,2413942,4
8,248932,1
8,2605003,2
8,1331614,2
8,2052670,4
8,1832200,3
8,302275,1
8,1420155,5
8,2133891,3
8,459486,4
8,1842484,3
8,611934,3
8,2618968,2
8,46778,3
8,332712,5
8,2299825,4
8,1117379,2
8,1405996,5
8,1668900,1
8,39253,4
8,2220238,1
8,637731,3
8,1378970,4
8,489962,1
8,360830,2
8,1084149,3
8,897928,5
8,19106,2
8,2298964,4
8,205094,3
8,2169157,5
8,2459089,3
8,1835515,3
8,1760897,2
8,1721970,2
8,269469,4
8,2402538,1
8,220525,3
8,1644477,1
8,2613757,1
8,65847,1
8,191558,1
8,922922,3
8,322178,1
8,1640558,3
8,2447966,3
8,2059716,4
8,287177,2
8,419330,5
8,1007809,4
8,988706,5
8,65031,2
8,319119,3
8,2105786,5
8,484324,2
8,1056194,1
8,2166599,2
8,1238520,5
8,2527477,3
8,1333,3
8,1753195,3
8,160563,2
8,481094,4
8,1873470,3
8,1716005,1
8,1567435,4
8,559461,3
8,1184218,4
8,1113647,5
8,281688,4
8,1721710,4
8,2259587,3
8,2479997,2
8,2069403,2
8,455629,1
8,2530840,5
8,623400,3
8,1780403,2
8,979913,5
8,793754,1
8,887308,2
8,116044,4
8,1126703,5
8,996053,3
8,1530459,1
8,840815,1
8,121017,4
8,1460930,3
8,675390,1
8,2646947,2
8,556103,3
8,675134,2
8,1101769,1
8,2472811,2
8,1236294,2
8,1275927,5
8,1751197,3
8,1874659,3
8,2400083,1
8,972319,4
8,2612389,3
8,686857,1
8,1097350,1
8,2284211,2
8,1222830,1
8,1714541,4
8,216780,4
8,2416619,1
8,2125035,3
8,1926221,3
8,986098,3
8,2127805,1
8,2646714,3
8,487807,3
8,167540,3
8,600104,1
8,1123608,3
8,1188660,3
8,1605564,3
8,2536602,5
8,2577867,1
8,2588153,5
8,227967,5
8,2643219,3
8,695144,3
8,2541025,1
8,1264730,2
8,1367766,2
8,1842502,1
8,1120485,4
8,1478381,3
8,2543231,3
8,1422152,2
8,221091,1
8,431823,5
8,682831,5
8,1732550,2
8,704829,2
8,1874317,4
8,2283737,4
8,212729,4
8,1707537,4
8,1280698,3
8,880866,2
8,1534665,2
8,898879,3
8,90284,4
8,2023397,1
8,748573,1
8,359128,4
8,570535,4
8,847545,3
8,2452192,5
8,1053596,2
8,2502155,4
8,83143,5
8,642863,3
8,1411143,4
8,1640631,2
8,955734,5
8,1874475,1
8,2125428,2
8,2188965,3
8,2580900,4
8,2607358,1
8,1557258,4
8,43039,3
8,1505888,3
8,324026,3
8,1249686,2
8,1730183,3
8,1183392,3
8,1883334,3
8,670658,4
8,1818233,2
8,717042,4
8,2498229,3
8,610033,5
8,2183737,4
8,1541892,5
8,513773,3
8,1180552,4
8,1684328,5
8,2397231,4
8,2268573,1
8,591671,2
8,865616,4
8,2475820,3
8,2274587,3
8,1658752,1
8,2217024,5
8,1307662,5
8,2151453,3
8,1858077,2
8,2048259,1
8,1601229,3
8,1649133,3
8,1789426,4
8,1861800,4
8,2200645,4
8,1680924,3
8,2286538,3
8,69779,1
8,932186,3
8,2289208,4
8,2479336,4
8,2380174,3
8,424384,4
8,2646131,2
8,1906546,3
8,1967751,2
8,2536495,4
8,931789,2
8,513501,3
8,2101518,4
8,1784146,4
8,1037313,1
8,2533437,3
8,492118,5
8,2301940,5
8,2431912,3
8,854454,3
8,635624,1
8,1435983,3
8,1010289,5
8,2103270,3
8,1616406,4
8,539919,1
8,1562259,5
8,323263,1
8,1688718,2
8,1888772,5
8,2631960,3
8,1011460,4
8,2643596,5
8,2153864,2
8,2174483,1
8,1539241,2
8,2447273,4
8,621634,2
8,58842,2
8,436059,1
8,1563937,5
8,1725501,2
8,383344,1
8,1699980,5
8,1931966,2
8,2622904,2
8,2062031,1
8,1500364,5
8,1261446,3
8,576408,4
8,2191278,5
8,132387,4
8,792488,4
8,1630930,3
8,2340658,1
8,1952746,4
8,623351,5
8,690455,3
8,566086,5
8,1919258,5
8,1937480,3
8,1645535,3
8,1857854,1
8,107840,2
8,1042749,5
8,864719,4
8,1957004,2
8,2592183,5
8,1593443,2
8,431759,4
8,2057520,5
8,1205821,3
8,888949,1
8,1184563,3
8,1782553,4
8,1481149,2
8,1147900,5
8,1188167,4
8,1086184,1
8,1817815,2
8,1617529,4
8,1763105,4
8,138042,1
8,1061147,4
8,2005830,4
8,1819877,3
8,2426647,1
8,327691,4
8,258393,3
8,96882,3
8,349399,5
8,450336,3
8,1599243,3
8,1025223,4
8,543162,4
8,2573899,3
8,2099670,5
8,168696,5
8,236949,2
8,912950,5
8,1292617,2
8,1240513,3
8,933168,2
8,1258031,2
8,1842795,4
8,806815,3
8,1077467,5
8,612895,3
8,2388839,2
8,1672077,2
8,557562,1
8,344554,3
8,353493,3
8,1845039,5
8,575094,3
8,2043672,3
8,1890622,2
8,1513271,4
8,1911545,3
8,1773423,3
8,1280524,3
8,229195,4
8,2274653,2
8,2162245,4
8,315484,5
8,1393896,1
8,2279712,1
8,1950323,1
8,2514164,3
8,238016,5
8,1856867,4
8,1693596,1
8,427561,3
8,1078792,3
8,1743758,3
8,1943280,3
8,2339293,4
8,2492480,4
8,211817,2
8,1134937,3
8,1775545,4
8,1990523,3
8,697010,2
8,2507206,4
8,1979921,1
8,1756068,4
8,166974,4
8,1449496,4
8,270953,5
8,261990,1
8,253707,3
8,607321,1
8,1582938,1
8,168933,2
8,1310126,1
8,2006546,4
8,2128623,5
8,447667,2
8,1089184,3
8,1572469,1
8,2514464,3
8,2596383,3
8,735813,2
8,1489623,4
8,264856,5
8,304879,2
8,310799,4
8,137982,1
8,1586699,5
8,1581300,5
8,1965432,4
8,2555325,4
8,820416,3
8,2412685,2
8,1538468,2
8,2487958,5
8,825356,5
8,2407271,4
8,1536302,1
8,96083,5
8,1743487,5
8,713703,3
8,723325,5
8,1734796,2
8,2585605,3
8,1673185,2
8,350495,2
8,2387904,3
8,313881,5
8,1902434,5
8,2202206,4
8,2355791,2
8,1746739,2
8,1505884,4
8,2465894,3
8,2417494,1
8,757483,3
8,848348,5
8,1040716,3
8,1227322,5
8,1130717,3
8,751998,4
8,1319320,3
8,544737,2
8,2043785,3
8,2173758,1
8,1150573,3
8,1888322,1
8,1533635,3
8,1858626,5
8,2184214,5
8,2599552,1
8,2130991,1
8,1903175,3
8,1794933,2
8,93127,3
8,518378,2
8,2185698,5
8,2537989,1
8,2491695,2
8,762621,3
8,1159974,4
8,1049640,3
8,1479748,5
8,916412,1
8,202305,5
8,2094020,5
8,2361585,2
8,930709,4
8,968447,2
8,1961028,4
8,810762,4
8,85638,4
8,291433,5
8,1678799,5
8,1992741,4
8,1725035,5
8,1400056,4
8,1228194,2
8,2216429,3
8,2577513,2
8,1594764,2
8,2606996,2
8,2056695,3
8,1737886,3
8,1267277,2
8,292911,4
8,1712025,5
8,2252223,1
8,644054,1
8,1614749,5
8,1499212,2
8,152783,5
8,1947602,1
8,1863874,5
8,1973183,5
8,1429123,1
8,1187565,2
8,987066,5
8,2572140,4
8,182864,4
8,488900,5
8,425020,3
8,513396,5
8,666416,3
8,2092345,2
8,641094,5
8,395847,4
8,37588,2
8,1434988,4
8,1702525,5
8,2091445,3
8,834094,4
8,2627300,2
8,2255122,4
8,1367562,3
8,2267445,5
8,2161842,3
8,2082776,1
8,2158080,3
8,838916,3
8,1284501,5
8,1441576,1
8,560944,4
8,871489,3
8,2205399,4
8,2570077,2
8,1876063,3
8,684754,5
8,1413393,2
8,1972563,5
8,565666,3
8,1591876,1
8,753914,5
8,240612,2
8,1398240,3
8,2000176,4
8,2430045,1
8,272053,4
8,10972,3
8,95851,3
8,386650,5
8,564748,3
8,371300,1
8,2186844,4
8,2254413,5
8,1494687,3
8,730572,1
8,996157,4
8,446309,3
8,1887457,4
8,1036492,5
8,914421,2
8,2297948,3
8,125163,4
8,1919323,2
8,298362,4
8,1987812,3
8,1135038,2
8,963121,3
8,2294864,2
8,2108962,3
8,2094493,5
8,959714,5
8,2287373,2
8,652797,2
8,1074158,3
8,2430616,3
8,2190169,4
8,605919,3
8,412567,5
8,332654,5
8,1514795,5
8,1112212,2
8,1089285,4
8,2316561,1
8,2116312,2
8,1407109,4
8,2039450,2
8,779661,3
8,779945,4
8,1820058,3
8,2638110,1
8,733257,4
8,947779,1
8,93539,2
8,795314,3
8,534508,1
8,2503676,3
8,2253496,2
8,1580049,5
8,490147,4
8,1142291,3
8,723050,5
8,1527895,3
8,1200678,4
8,962207,4
8,1746869,3
8,1825049,3
8,494658,4
8,2301351,3
8,452881,5
8,367976,3
8,420783,4
8,425264,5
8,745406,5
8,2131235,5
8,2581477,3
8,1548646,2
8,1194224,4
8,886074,4
8,1783422,5
8,2287475,3
8,581620,5
8,1090354,5
8,2271443,1
8,2413043,1
8,1409724,1
8,1362129,1
8,1300330,2
8,1211458,2
8,1909653,1
8,110527,1
8,35647,1
8,1002575,4
8,838138,2
8,1441662,4
8,1185574,4
8,563887,2
8,2234549,4
8,1685673,5
8,2259237,3
8,423270,3
8,382793,5
8,2014617,1
8,1334390,3
8,1045306,4
8,2354054,4
8,1192999,3
8,2038849,3
8,866822,3
8,2522946,5
8,150137,5
8,2046911,2
8,1602952,1
8,8753,3
8,1335939,5
8,928303,5
8,2407154,3
8,1203779,1
8,1192818,4
8,2096559,2
8,1988873,4
8,1104108,4
8,1903579,4
8,2289991,4
8,2001128,1
8,1826941,5
8,1769415,1
8,2421721,5
8,374492,3
8,43751,4
8,907739,3
8,2229935,3
8,126505,3
8,347583,2
8,1839282,1
8,1442419,1
8,172122,1
8,96124,3
8,2438600,3
8,1585078,3
8,2398822,5
8,2092292,5
8,51371,4
8,914839,4
8,915723,4
8,1007229,5
8,1530767,4
8,396331,5
8,2168831,5
8,2171355,1
8,1398918,3
8,1452848,5
8,1120580,1
8,2056324,4
8,2404146,4
8,1179117,4
8,2094679,1
8,86964,2
8,2127043,2
8,1210123,5
8,1466320,3
8,2105661,4
8,1214865,4
8,681347,5
8,1651165,3
8,2229297,3
8,4016,4
8,2448530,5
8,2049775,2
8,949660,3
8,1747154,5
8,2107899,3
8,963684,3
8,363758,3
8,722899,5
8,1158414,4
8,2203834,4
8,2289704,4
8,1265342,3
8,490244,5
8,2430867,2
8,1256650,4
8,2145789,1
8,1754214,5
8,1593960,2
8,1365840,4
8,44672,5
8,1648854,5
8,1484015,3
8,1031500,3
8,338649,1
8,236957,2
8,637040,3
8,2523067,5
8,1620824,4
8,2605407,2
8,370346,1
8,408454,2
8,728013,3
8,1800726,3
8,2364099,3
8,1648695,5
8,292203,2
8,827322,1
8,847615,3
8,1995376,4
8,924370,1
8,525356,4
8,98044,3
8,860450,5
8,985211,1
8,1049943,5
8,2118801,2
8,131669,4
8,640444,2
8,1284991,1
8,2371105,2
8,1968095,1
8,1262477,1
8,1866104,4
8,1315469,5
8,1247726,4
8,1599030,3
8,1294583,1
8,1813705,2
8,649969,5
8,2396637,1
8,1857888,1
8,1857952,3
8,2390444,5
8,1915354,4
8,802978,4
8,534562,4
8,1650789,1
8,1620331,4
8,2069818,4
8,1500221,4
8,533895,3
8,1977915,2
8,1481873,2
8,526318,2
8,2391154,5
8,2575164,1
8,2337417,3
8,2169875,4
8,178352,4
8,129482,4
8,2462804,4
8,1766260,2
8,2072798,3
8,1124715,3
8,454137,5
8,1311409,3
8,2167722,2
8,305472,1
8,374318,5
8,2548795,5
8,2043581,2
8,1101538,3
8,2267609,3
8,2572113,5
8,1103813,3
8,2140810,5
8,968054,3
8,2532815,4
8,1854965,2
8,907557,2
8,480239,4
8,438620,5
8,596572,5
8,409592,2
8,329976,4
8,1002367,3
8,859143,4
8,2096587,4
8,1733406,3
8,1590694,4
8,1363869,4
